Date,Time,AM_PM,Temp
2019-12-15,10:30:00,AM,19.853
2019-12-15,10:40:00,AM,19.853
2019-12-15,10:50:00,AM,19.948
2019-12-15,11:00:00,AM,19.853
2019-12-15,11:10:00,AM,19.948
2019-12-15,11:20:00,AM,19.948
2019-12-15,11:30:00,AM,19.948
2019-12-15,11:40:00,AM,19.853
2019-12-15,11:50:00,AM,19.758
2019-12-15,12:00:00,PM,19.758
2019-12-15,12:10:00,PM,19.758
2019-12-15,12:20:00,PM,19.758
2019-12-15,12:30:00,PM,19.758
2019-12-15,12:40:00,PM,19.758
2019-12-15,12:50:00,PM,19.758
2019-12-15,1:00:00,PM,19.758
2019-12-15,1:10:00,PM,19.758
2019-12-15,1:20:00,PM,19.758
2019-12-15,1:30:00,PM,19.662
2019-12-15,1:40:00,PM,19.758
2019-12-15,1:50:00,PM,19.662
2019-12-15,2:00:00,PM,19.758
2019-12-15,2:10:00,PM,19.662
2019-12-15,2:20:00,PM,19.758
2019-12-15,2:30:00,PM,19.758
2019-12-15,2:40:00,PM,19.758
2019-12-15,2:50:00,PM,19.758
2019-12-15,3:00:00,PM,19.758
2019-12-15,3:10:00,PM,19.758
2019-12-15,3:20:00,PM,19.758
2019-12-15,3:30:00,PM,19.758
2019-12-15,3:40:00,PM,19.758
2019-12-15,3:50:00,PM,19.758
2019-12-15,4:00:00,PM,19.758
2019-12-15,4:10:00,PM,19.758
2019-12-15,4:20:00,PM,19.758
2019-12-15,4:30:00,PM,19.758
2019-12-15,4:40:00,PM,19.758
2019-12-15,4:50:00,PM,19.758
2019-12-15,5:00:00,PM,19.758
2019-12-15,5:10:00,PM,19.758
2019-12-15,5:20:00,PM,19.758
2019-12-15,5:30:00,PM,19.758
2019-12-15,5:40:00,PM,19.758
2019-12-15,5:50:00,PM,19.758
2019-12-15,6:00:00,PM,19.758
2019-12-15,6:10:00,PM,19.758
2019-12-15,6:20:00,PM,19.662
2019-12-15,6:30:00,PM,19.662
2019-12-15,6:40:00,PM,19.662
2019-12-15,6:50:00,PM,19.662
2019-12-15,7:00:00,PM,19.662
2019-12-15,7:10:00,PM,19.662
2019-12-15,7:20:00,PM,19.662
2019-12-15,7:30:00,PM,19.662
2019-12-15,7:40:00,PM,19.662
2019-12-15,7:50:00,PM,19.662
2019-12-15,8:00:00,PM,19.662
2019-12-15,8:10:00,PM,19.662
2019-12-15,8:20:00,PM,19.662
2019-12-15,8:30:00,PM,19.567
2019-12-15,8:40:00,PM,19.662
2019-12-15,8:50:00,PM,19.567
2019-12-15,9:00:00,PM,19.662
2019-12-15,9:10:00,PM,19.662
2019-12-15,9:20:00,PM,19.567
2019-12-15,9:30:00,PM,19.567
2019-12-15,9:40:00,PM,19.567
2019-12-15,9:50:00,PM,19.567
2019-12-15,10:00:00,PM,19.567
2019-12-15,10:10:00,PM,19.567
2019-12-15,10:20:00,PM,19.567
2019-12-15,10:30:00,PM,19.472
2019-12-15,10:40:00,PM,19.472
2019-12-15,10:50:00,PM,19.472
2019-12-15,11:00:00,PM,19.472
2019-12-15,11:10:00,PM,19.472
2019-12-15,11:20:00,PM,19.472
2019-12-15,11:30:00,PM,19.472
2019-12-15,11:40:00,PM,19.472
2019-12-15,11:50:00,PM,19.472
2019-12-16,12:00:00,AM,19.472
2019-12-16,12:10:00,AM,19.472
2019-12-16,12:20:00,AM,19.472
2019-12-16,12:30:00,AM,19.472
2019-12-16,12:40:00,AM,19.472
2019-12-16,12:50:00,AM,19.377
2019-12-16,1:00:00,AM,19.377
2019-12-16,1:10:00,AM,19.377
2019-12-16,1:20:00,AM,19.377
2019-12-16,1:30:00,AM,19.377
2019-12-16,1:40:00,AM,19.377
2019-12-16,1:50:00,AM,19.377
2019-12-16,2:00:00,AM,19.377
2019-12-16,2:10:00,AM,19.377
2019-12-16,2:20:00,AM,19.282
2019-12-16,2:30:00,AM,19.282
2019-12-16,2:40:00,AM,19.282
2019-12-16,2:50:00,AM,19.282
2019-12-16,3:00:00,AM,19.282
2019-12-16,3:10:00,AM,19.282
2019-12-16,3:20:00,AM,19.282
2019-12-16,3:30:00,AM,19.282
2019-12-16,3:40:00,AM,19.282
2019-12-16,3:50:00,AM,19.282
2019-12-16,4:00:00,AM,19.187
2019-12-16,4:10:00,AM,19.187
2019-12-16,4:20:00,AM,19.282
2019-12-16,4:30:00,AM,19.187
2019-12-16,4:40:00,AM,19.187
2019-12-16,4:50:00,AM,19.187
2019-12-16,5:00:00,AM,19.282
2019-12-16,5:10:00,AM,19.282
2019-12-16,5:20:00,AM,19.282
2019-12-16,5:30:00,AM,19.282
2019-12-16,5:40:00,AM,19.282
2019-12-16,5:50:00,AM,19.282
2019-12-16,6:00:00,AM,19.282
2019-12-16,6:10:00,AM,19.282
2019-12-16,6:20:00,AM,19.282
2019-12-16,6:30:00,AM,19.282
2019-12-16,6:40:00,AM,19.282
2019-12-16,6:50:00,AM,19.377
2019-12-16,7:00:00,AM,19.377
2019-12-16,7:10:00,AM,19.377
2019-12-16,7:20:00,AM,19.377
2019-12-16,7:30:00,AM,19.377
2019-12-16,7:40:00,AM,19.377
2019-12-16,7:50:00,AM,19.472
2019-12-16,8:00:00,AM,19.377
2019-12-16,8:10:00,AM,19.567
2019-12-16,8:20:00,AM,19.567
2019-12-16,8:30:00,AM,19.662
2019-12-16,8:40:00,AM,19.662
2019-12-16,8:50:00,AM,19.758
2019-12-16,9:00:00,AM,19.758
2019-12-16,9:10:00,AM,19.758
2019-12-16,9:20:00,AM,19.853
2019-12-16,9:30:00,AM,19.853
2019-12-16,9:40:00,AM,19.853
2019-12-16,9:50:00,AM,19.853
2019-12-16,10:00:00,AM,19.853
2019-12-16,10:10:00,AM,19.853
2019-12-16,10:20:00,AM,19.948
2019-12-16,10:30:00,AM,19.853
2019-12-16,10:40:00,AM,19.948
2019-12-16,10:50:00,AM,19.948
2019-12-16,11:00:00,AM,19.948
2019-12-16,11:10:00,AM,19.948
2019-12-16,11:20:00,AM,19.948
2019-12-16,11:30:00,AM,19.948
2019-12-16,11:40:00,AM,19.853
2019-12-16,11:50:00,AM,19.853
2019-12-16,12:00:00,PM,19.853
2019-12-16,12:10:00,PM,19.758
2019-12-16,12:20:00,PM,19.758
2019-12-16,12:30:00,PM,19.758
2019-12-16,12:40:00,PM,19.758
2019-12-16,12:50:00,PM,19.662
2019-12-16,1:00:00,PM,19.662
2019-12-16,1:10:00,PM,19.662
2019-12-16,1:20:00,PM,19.662
2019-12-16,1:30:00,PM,19.662
2019-12-16,1:40:00,PM,19.662
2019-12-16,1:50:00,PM,19.662
2019-12-16,2:00:00,PM,19.662
2019-12-16,2:10:00,PM,19.758
2019-12-16,2:20:00,PM,19.758
2019-12-16,2:30:00,PM,19.758
2019-12-16,2:40:00,PM,19.758
2019-12-16,2:50:00,PM,19.853
2019-12-16,3:00:00,PM,19.853
2019-12-16,3:10:00,PM,19.853
2019-12-16,3:20:00,PM,19.948
2019-12-16,3:30:00,PM,19.948
2019-12-16,3:40:00,PM,19.948
2019-12-16,3:50:00,PM,20.043
2019-12-16,4:00:00,PM,20.043
2019-12-16,4:10:00,PM,20.043
2019-12-16,4:20:00,PM,20.043
2019-12-16,4:30:00,PM,20.043
2019-12-16,4:40:00,PM,20.138
2019-12-16,4:50:00,PM,20.138
2019-12-16,5:00:00,PM,20.138
2019-12-16,5:10:00,PM,20.138
2019-12-16,5:20:00,PM,20.138
2019-12-16,5:30:00,PM,20.138
2019-12-16,5:40:00,PM,20.138
2019-12-16,5:50:00,PM,20.138
2019-12-16,6:00:00,PM,20.138
2019-12-16,6:10:00,PM,20.138
2019-12-16,6:20:00,PM,20.138
2019-12-16,6:30:00,PM,20.138
2019-12-16,6:40:00,PM,20.138
2019-12-16,6:50:00,PM,20.234
2019-12-16,7:00:00,PM,20.234
2019-12-16,7:10:00,PM,20.234
2019-12-16,7:20:00,PM,20.234
2019-12-16,7:30:00,PM,20.234
2019-12-16,7:40:00,PM,20.234
2019-12-16,7:50:00,PM,20.234
2019-12-16,8:00:00,PM,20.329
2019-12-16,8:10:00,PM,20.329
2019-12-16,8:20:00,PM,20.329
2019-12-16,8:30:00,PM,20.329
2019-12-16,8:40:00,PM,20.329
2019-12-16,8:50:00,PM,20.329
2019-12-16,9:00:00,PM,20.329
2019-12-16,9:10:00,PM,20.329
2019-12-16,9:20:00,PM,20.329
2019-12-16,9:30:00,PM,20.424
2019-12-16,9:40:00,PM,20.424
2019-12-16,9:50:00,PM,20.329
2019-12-16,10:00:00,PM,20.424
2019-12-16,10:10:00,PM,20.424
2019-12-16,10:20:00,PM,20.424
2019-12-16,10:30:00,PM,20.424
2019-12-16,10:40:00,PM,20.424
2019-12-16,10:50:00,PM,20.424
2019-12-16,11:00:00,PM,20.424
2019-12-16,11:10:00,PM,20.424
2019-12-16,11:20:00,PM,20.424
2019-12-16,11:30:00,PM,20.424
2019-12-16,11:40:00,PM,20.424
2019-12-16,11:50:00,PM,20.424
2019-12-17,12:00:00,AM,20.424
2019-12-17,12:10:00,AM,20.424
2019-12-17,12:20:00,AM,20.424
2019-12-17,12:30:00,AM,20.424
2019-12-17,12:40:00,AM,20.424
2019-12-17,12:50:00,AM,20.424
2019-12-17,1:00:00,AM,20.424
2019-12-17,1:10:00,AM,20.424
2019-12-17,1:20:00,AM,20.424
2019-12-17,1:30:00,AM,20.424
2019-12-17,1:40:00,AM,20.329
2019-12-17,1:50:00,AM,20.424
2019-12-17,2:00:00,AM,20.424
2019-12-17,2:10:00,AM,20.329
2019-12-17,2:20:00,AM,20.329
2019-12-17,2:30:00,AM,20.329
2019-12-17,2:40:00,AM,20.329
2019-12-17,2:50:00,AM,20.329
2019-12-17,3:00:00,AM,20.329
2019-12-17,3:10:00,AM,20.329
2019-12-17,3:20:00,AM,20.329
2019-12-17,3:30:00,AM,20.329
2019-12-17,3:40:00,AM,20.329
2019-12-17,3:50:00,AM,20.329
2019-12-17,4:00:00,AM,20.329
2019-12-17,4:10:00,AM,20.329
2019-12-17,4:20:00,AM,20.329
2019-12-17,4:30:00,AM,20.329
2019-12-17,4:40:00,AM,20.329
2019-12-17,4:50:00,AM,20.329
2019-12-17,5:00:00,AM,20.329
2019-12-17,5:10:00,AM,20.329
2019-12-17,5:20:00,AM,20.329
2019-12-17,5:30:00,AM,20.329
2019-12-17,5:40:00,AM,20.329
2019-12-17,5:50:00,AM,20.329
2019-12-17,6:00:00,AM,20.329
2019-12-17,6:10:00,AM,20.329
2019-12-17,6:20:00,AM,20.329
2019-12-17,6:30:00,AM,20.329
2019-12-17,6:40:00,AM,20.329
2019-12-17,6:50:00,AM,20.424
2019-12-17,7:00:00,AM,20.424
2019-12-17,7:10:00,AM,20.424
2019-12-17,7:20:00,AM,20.424
2019-12-17,7:30:00,AM,20.424
2019-12-17,7:40:00,AM,20.424
2019-12-17,7:50:00,AM,20.424
2019-12-17,8:00:00,AM,20.424
2019-12-17,8:10:00,AM,20.519
2019-12-17,8:20:00,AM,20.615
2019-12-17,8:30:00,AM,20.615
2019-12-17,8:40:00,AM,20.615
2019-12-17,8:50:00,AM,20.615
2019-12-17,9:00:00,AM,20.71
2019-12-17,9:10:00,AM,20.71
2019-12-17,9:20:00,AM,20.71
2019-12-17,9:30:00,AM,20.71
2019-12-17,9:40:00,AM,20.71
2019-12-17,9:50:00,AM,20.71
2019-12-17,10:00:00,AM,20.71
2019-12-17,10:10:00,AM,20.805
2019-12-17,10:20:00,AM,20.805
2019-12-17,10:30:00,AM,20.805
2019-12-17,10:40:00,AM,20.805
2019-12-17,10:50:00,AM,20.805
2019-12-17,11:00:00,AM,20.805
2019-12-17,11:10:00,AM,20.805
2019-12-17,11:20:00,AM,20.805
2019-12-17,11:30:00,AM,20.805
2019-12-17,11:40:00,AM,20.71
2019-12-17,11:50:00,AM,20.71
2019-12-17,12:00:00,PM,20.71
2019-12-17,12:10:00,PM,20.71
2019-12-17,12:20:00,PM,20.71
2019-12-17,12:30:00,PM,20.615
2019-12-17,12:40:00,PM,20.615
2019-12-17,12:50:00,PM,20.615
2019-12-17,1:00:00,PM,20.615
2019-12-17,1:10:00,PM,20.615
2019-12-17,1:20:00,PM,20.615
2019-12-17,1:30:00,PM,20.615
2019-12-17,1:40:00,PM,20.615
2019-12-17,1:50:00,PM,20.615
2019-12-17,2:00:00,PM,20.615
2019-12-17,2:10:00,PM,20.615
2019-12-17,2:20:00,PM,20.615
2019-12-17,2:30:00,PM,20.615
2019-12-17,2:40:00,PM,20.615
2019-12-17,2:50:00,PM,20.615
2019-12-17,3:00:00,PM,20.615
2019-12-17,3:10:00,PM,20.615
2019-12-17,3:20:00,PM,20.615
2019-12-17,3:30:00,PM,20.615
2019-12-17,3:40:00,PM,20.615
2019-12-17,3:50:00,PM,20.615
2019-12-17,4:00:00,PM,20.615
2019-12-17,4:10:00,PM,20.615
2019-12-17,4:20:00,PM,20.615
2019-12-17,4:30:00,PM,20.615
2019-12-17,4:40:00,PM,20.615
2019-12-17,4:50:00,PM,20.615
2019-12-17,5:00:00,PM,20.615
2019-12-17,5:10:00,PM,20.615
2019-12-17,5:20:00,PM,20.615
2019-12-17,5:30:00,PM,20.615
2019-12-17,5:40:00,PM,20.615
2019-12-17,5:50:00,PM,20.615
2019-12-17,6:00:00,PM,20.615
2019-12-17,6:10:00,PM,20.615
2019-12-17,6:20:00,PM,20.615
2019-12-17,6:30:00,PM,20.615
2019-12-17,6:40:00,PM,20.615
2019-12-17,6:50:00,PM,20.615
2019-12-17,7:00:00,PM,20.615
2019-12-17,7:10:00,PM,20.615
2019-12-17,7:20:00,PM,20.615
2019-12-17,7:30:00,PM,20.615
2019-12-17,7:40:00,PM,20.519
2019-12-17,7:50:00,PM,20.519
2019-12-17,8:00:00,PM,20.519
2019-12-17,8:10:00,PM,20.519
2019-12-17,8:20:00,PM,20.615
2019-12-17,8:30:00,PM,20.615
2019-12-17,8:40:00,PM,20.519
2019-12-17,8:50:00,PM,20.615
2019-12-17,9:00:00,PM,20.615
2019-12-17,9:10:00,PM,20.615
2019-12-17,9:20:00,PM,20.519
2019-12-17,9:30:00,PM,20.519
2019-12-17,9:40:00,PM,20.615
2019-12-17,9:50:00,PM,20.615
2019-12-17,10:00:00,PM,20.615
2019-12-17,10:10:00,PM,20.615
2019-12-17,10:20:00,PM,20.615
2019-12-17,10:30:00,PM,20.615
2019-12-17,10:40:00,PM,20.615
2019-12-17,10:50:00,PM,20.615
2019-12-17,11:00:00,PM,20.615
2019-12-17,11:10:00,PM,20.615
2019-12-17,11:20:00,PM,20.615
2019-12-17,11:30:00,PM,20.71
2019-12-17,11:40:00,PM,20.71
2019-12-17,11:50:00,PM,20.71
2019-12-18,12:00:00,AM,20.71
2019-12-18,12:10:00,AM,20.71
2019-12-18,12:20:00,AM,20.71
2019-12-18,12:30:00,AM,20.71
2019-12-18,12:40:00,AM,20.805
2019-12-18,12:50:00,AM,20.71
2019-12-18,1:00:00,AM,20.805
2019-12-18,1:10:00,AM,20.805
2019-12-18,1:20:00,AM,20.805
2019-12-18,1:30:00,AM,20.805
2019-12-18,1:40:00,AM,20.805
2019-12-18,1:50:00,AM,20.805
2019-12-18,2:00:00,AM,20.901
2019-12-18,2:10:00,AM,20.805
2019-12-18,2:20:00,AM,20.805
2019-12-18,2:30:00,AM,20.901
2019-12-18,2:40:00,AM,20.901
2019-12-18,2:50:00,AM,20.901
2019-12-18,3:00:00,AM,20.901
2019-12-18,3:10:00,AM,20.901
2019-12-18,3:20:00,AM,20.901
2019-12-18,3:30:00,AM,20.901
2019-12-18,3:40:00,AM,20.901
2019-12-18,3:50:00,AM,20.901
2019-12-18,4:00:00,AM,20.901
2019-12-18,4:10:00,AM,20.901
2019-12-18,4:20:00,AM,20.901
2019-12-18,4:30:00,AM,20.901
2019-12-18,4:40:00,AM,20.901
2019-12-18,4:50:00,AM,20.901
2019-12-18,5:00:00,AM,20.901
2019-12-18,5:10:00,AM,20.901
2019-12-18,5:20:00,AM,20.901
2019-12-18,5:30:00,AM,20.901
2019-12-18,5:40:00,AM,20.901
2019-12-18,5:50:00,AM,20.901
2019-12-18,6:00:00,AM,20.901
2019-12-18,6:10:00,AM,20.901
2019-12-18,6:20:00,AM,20.901
2019-12-18,6:30:00,AM,20.901
2019-12-18,6:40:00,AM,20.901
2019-12-18,6:50:00,AM,20.901
2019-12-18,7:00:00,AM,20.901
2019-12-18,7:10:00,AM,20.901
2019-12-18,7:20:00,AM,20.901
2019-12-18,7:30:00,AM,20.901
2019-12-18,7:40:00,AM,20.901
2019-12-18,7:50:00,AM,20.901
2019-12-18,8:00:00,AM,20.901
2019-12-18,8:10:00,AM,20.996
2019-12-18,8:20:00,AM,20.996
2019-12-18,8:30:00,AM,21.091
2019-12-18,8:40:00,AM,21.091
2019-12-18,8:50:00,AM,21.091
2019-12-18,9:00:00,AM,21.091
2019-12-18,9:10:00,AM,21.187
2019-12-18,9:20:00,AM,21.187
2019-12-18,9:30:00,AM,21.187
2019-12-18,9:40:00,AM,21.187
2019-12-18,9:50:00,AM,21.187
2019-12-18,10:00:00,AM,21.187
2019-12-18,10:10:00,AM,21.282
2019-12-18,10:20:00,AM,21.282
2019-12-18,10:30:00,AM,21.282
2019-12-18,10:40:00,AM,21.282
2019-12-18,10:50:00,AM,21.282
2019-12-18,11:00:00,AM,21.378
2019-12-18,11:10:00,AM,21.378
2019-12-18,11:20:00,AM,21.378
2019-12-18,11:30:00,AM,21.378
2019-12-18,11:40:00,AM,21.378
2019-12-18,11:50:00,AM,21.378
2019-12-18,12:00:00,PM,21.282
2019-12-18,12:10:00,PM,21.282
2019-12-18,12:20:00,PM,21.282
2019-12-18,12:30:00,PM,21.282
2019-12-18,12:40:00,PM,21.187
2019-12-18,12:50:00,PM,21.187
2019-12-18,1:00:00,PM,21.187
2019-12-18,1:10:00,PM,21.187
2019-12-18,1:20:00,PM,21.187
2019-12-18,1:30:00,PM,21.187
2019-12-18,1:40:00,PM,21.187
2019-12-18,1:50:00,PM,21.187
2019-12-18,2:00:00,PM,21.091
2019-12-18,2:10:00,PM,21.091
2019-12-18,2:20:00,PM,21.091
2019-12-18,2:30:00,PM,21.091
2019-12-18,2:40:00,PM,21.091
2019-12-18,2:50:00,PM,21.091
2019-12-18,3:00:00,PM,21.091
2019-12-18,3:10:00,PM,21.091
2019-12-18,3:20:00,PM,21.091
2019-12-18,3:30:00,PM,21.091
2019-12-18,3:40:00,PM,21.091
2019-12-18,3:50:00,PM,21.091
2019-12-18,4:00:00,PM,21.091
2019-12-18,4:10:00,PM,21.091
2019-12-18,4:20:00,PM,21.091
2019-12-18,4:30:00,PM,21.091
2019-12-18,4:40:00,PM,20.996
2019-12-18,4:50:00,PM,20.996
2019-12-18,5:00:00,PM,20.996
2019-12-18,5:10:00,PM,20.996
2019-12-18,5:20:00,PM,20.996
2019-12-18,5:30:00,PM,20.996
2019-12-18,5:40:00,PM,20.996
2019-12-18,5:50:00,PM,20.901
2019-12-18,6:00:00,PM,20.901
2019-12-18,6:10:00,PM,20.901
2019-12-18,6:20:00,PM,20.901
2019-12-18,6:30:00,PM,20.901
2019-12-18,6:40:00,PM,20.901
2019-12-18,6:50:00,PM,20.901
2019-12-18,7:00:00,PM,20.901
2019-12-18,7:10:00,PM,20.901
2019-12-18,7:20:00,PM,20.901
2019-12-18,7:30:00,PM,20.901
2019-12-18,7:40:00,PM,20.901
2019-12-18,7:50:00,PM,20.901
2019-12-18,8:00:00,PM,20.901
2019-12-18,8:10:00,PM,20.901
2019-12-18,8:20:00,PM,20.901
2019-12-18,8:30:00,PM,20.901
2019-12-18,8:40:00,PM,20.901
2019-12-18,8:50:00,PM,20.901
2019-12-18,9:00:00,PM,20.901
2019-12-18,9:10:00,PM,20.901
2019-12-18,9:20:00,PM,20.805
2019-12-18,9:30:00,PM,20.805
2019-12-18,9:40:00,PM,20.805
2019-12-18,9:50:00,PM,20.805
2019-12-18,10:00:00,PM,20.805
2019-12-18,10:10:00,PM,20.805
2019-12-18,10:20:00,PM,20.805
2019-12-18,10:30:00,PM,20.805
2019-12-18,10:40:00,PM,20.805
2019-12-18,10:50:00,PM,20.805
2019-12-18,11:00:00,PM,20.805
2019-12-18,11:10:00,PM,20.71
2019-12-18,11:20:00,PM,20.805
2019-12-18,11:30:00,PM,20.805
2019-12-18,11:40:00,PM,20.805
2019-12-18,11:50:00,PM,20.805
2019-12-19,12:00:00,AM,20.805
2019-12-19,12:10:00,AM,20.71
2019-12-19,12:20:00,AM,20.71
2019-12-19,12:30:00,AM,20.71
2019-12-19,12:40:00,AM,20.71
2019-12-19,12:50:00,AM,20.71
2019-12-19,1:00:00,AM,20.71
2019-12-19,1:10:00,AM,20.71
2019-12-19,1:20:00,AM,20.71
2019-12-19,1:30:00,AM,20.71
2019-12-19,1:40:00,AM,20.71
2019-12-19,1:50:00,AM,20.71
2019-12-19,2:00:00,AM,20.71
2019-12-19,2:10:00,AM,20.71
2019-12-19,2:20:00,AM,20.71
2019-12-19,2:30:00,AM,20.615
2019-12-19,2:40:00,AM,20.615
2019-12-19,2:50:00,AM,20.615
2019-12-19,3:00:00,AM,20.615
2019-12-19,3:10:00,AM,20.615
2019-12-19,3:20:00,AM,20.615
2019-12-19,3:30:00,AM,20.615
2019-12-19,3:40:00,AM,20.519
2019-12-19,3:50:00,AM,20.615
2019-12-19,4:00:00,AM,20.615
2019-12-19,4:10:00,AM,20.519
2019-12-19,4:20:00,AM,20.519
2019-12-19,4:30:00,AM,20.519
2019-12-19,4:40:00,AM,20.519
2019-12-19,4:50:00,AM,20.519
2019-12-19,5:00:00,AM,20.424
2019-12-19,5:10:00,AM,20.519
2019-12-19,5:20:00,AM,20.424
2019-12-19,5:30:00,AM,20.424
2019-12-19,5:40:00,AM,20.424
2019-12-19,5:50:00,AM,20.424
2019-12-19,6:00:00,AM,20.424
2019-12-19,6:10:00,AM,20.424
2019-12-19,6:20:00,AM,20.424
2019-12-19,6:30:00,AM,20.424
2019-12-19,6:40:00,AM,20.424
2019-12-19,6:50:00,AM,20.424
2019-12-19,7:00:00,AM,20.424
2019-12-19,7:10:00,AM,20.424
2019-12-19,7:20:00,AM,20.424
2019-12-19,7:30:00,AM,20.424
2019-12-19,7:40:00,AM,20.424
2019-12-19,7:50:00,AM,20.424
2019-12-19,8:00:00,AM,20.424
2019-12-19,8:10:00,AM,20.519
2019-12-19,8:20:00,AM,20.519
2019-12-19,8:30:00,AM,20.615
2019-12-19,8:40:00,AM,20.615
2019-12-19,8:50:00,AM,20.615
2019-12-19,9:00:00,AM,20.615
2019-12-19,9:10:00,AM,20.615
2019-12-19,9:20:00,AM,20.615
2019-12-19,9:30:00,AM,20.71
2019-12-19,9:40:00,AM,20.71
2019-12-19,9:50:00,AM,20.71
2019-12-19,10:00:00,AM,20.71
2019-12-19,10:10:00,AM,20.71
2019-12-19,10:20:00,AM,20.71
2019-12-19,10:30:00,AM,20.71
2019-12-19,10:40:00,AM,20.71
2019-12-19,10:50:00,AM,20.71
2019-12-19,11:00:00,AM,20.71
2019-12-19,11:10:00,AM,20.71
2019-12-19,11:20:00,AM,20.71
2019-12-19,11:30:00,AM,20.71
2019-12-19,11:40:00,AM,20.615
2019-12-19,11:50:00,AM,20.615
2019-12-19,12:00:00,PM,20.615
2019-12-19,12:10:00,PM,20.615
2019-12-19,12:20:00,PM,20.519
2019-12-19,12:30:00,PM,20.519
2019-12-19,12:40:00,PM,20.519
2019-12-19,12:50:00,PM,20.519
2019-12-19,1:00:00,PM,20.424
2019-12-19,1:10:00,PM,20.424
2019-12-19,1:20:00,PM,20.424
2019-12-19,1:30:00,PM,20.424
2019-12-19,1:40:00,PM,20.424
2019-12-19,1:50:00,PM,20.424
2019-12-19,2:00:00,PM,20.424
2019-12-19,2:10:00,PM,20.424
2019-12-19,2:20:00,PM,20.329
2019-12-19,2:30:00,PM,20.329
2019-12-19,2:40:00,PM,20.329
2019-12-19,2:50:00,PM,20.329
2019-12-19,3:00:00,PM,20.329
2019-12-19,3:10:00,PM,20.329
2019-12-19,3:20:00,PM,20.329
2019-12-19,3:30:00,PM,20.329
2019-12-19,3:40:00,PM,20.329
2019-12-19,3:50:00,PM,20.329
2019-12-19,4:00:00,PM,20.234
2019-12-19,4:10:00,PM,20.329
2019-12-19,4:20:00,PM,20.329
2019-12-19,4:30:00,PM,20.234
2019-12-19,4:40:00,PM,20.329
2019-12-19,4:50:00,PM,20.329
2019-12-19,5:00:00,PM,20.329
2019-12-19,5:10:00,PM,20.329
2019-12-19,5:20:00,PM,20.234
2019-12-19,5:30:00,PM,20.234
2019-12-19,5:40:00,PM,20.234
2019-12-19,5:50:00,PM,20.234
2019-12-19,6:00:00,PM,20.234
2019-12-19,6:10:00,PM,20.234
2019-12-19,6:20:00,PM,20.234
2019-12-19,6:30:00,PM,20.138
2019-12-19,6:40:00,PM,20.138
2019-12-19,6:50:00,PM,20.138
2019-12-19,7:00:00,PM,20.138
2019-12-19,7:10:00,PM,20.138
2019-12-19,7:20:00,PM,20.138
2019-12-19,7:30:00,PM,20.043
2019-12-19,7:40:00,PM,20.043
2019-12-19,7:50:00,PM,20.043
2019-12-19,8:00:00,PM,20.043
2019-12-19,8:10:00,PM,20.043
2019-12-19,8:20:00,PM,20.043
2019-12-19,8:30:00,PM,20.043
2019-12-19,8:40:00,PM,20.043
2019-12-19,8:50:00,PM,20.043
2019-12-19,9:00:00,PM,20.138
2019-12-19,9:10:00,PM,20.138
2019-12-19,9:20:00,PM,20.138
2019-12-19,9:30:00,PM,20.138
2019-12-19,9:40:00,PM,20.234
2019-12-19,9:50:00,PM,20.234
2019-12-19,10:00:00,PM,20.234
2019-12-19,10:10:00,PM,20.329
2019-12-19,10:20:00,PM,20.329
2019-12-19,10:30:00,PM,20.329
2019-12-19,10:40:00,PM,20.329
2019-12-19,10:50:00,PM,20.329
2019-12-19,11:00:00,PM,20.329
2019-12-19,11:10:00,PM,20.329
2019-12-19,11:20:00,PM,20.424
2019-12-19,11:30:00,PM,20.329
2019-12-19,11:40:00,PM,20.424
2019-12-19,11:50:00,PM,20.424
2019-12-20,12:00:00,AM,20.424
2019-12-20,12:10:00,AM,20.424
2019-12-20,12:20:00,AM,20.424
2019-12-20,12:30:00,AM,20.424
2019-12-20,12:40:00,AM,20.424
2019-12-20,12:50:00,AM,20.424
2019-12-20,1:00:00,AM,20.424
2019-12-20,1:10:00,AM,20.424
2019-12-20,1:20:00,AM,20.424
2019-12-20,1:30:00,AM,20.424
2019-12-20,1:40:00,AM,20.424
2019-12-20,1:50:00,AM,20.424
2019-12-20,2:00:00,AM,20.424
2019-12-20,2:10:00,AM,20.424
2019-12-20,2:20:00,AM,20.424
2019-12-20,2:30:00,AM,20.424
2019-12-20,2:40:00,AM,20.424
2019-12-20,2:50:00,AM,20.424
2019-12-20,3:00:00,AM,20.424
2019-12-20,3:10:00,AM,20.424
2019-12-20,3:20:00,AM,20.424
2019-12-20,3:30:00,AM,20.424
2019-12-20,3:40:00,AM,20.424
2019-12-20,3:50:00,AM,20.424
2019-12-20,4:00:00,AM,20.424
2019-12-20,4:10:00,AM,20.424
2019-12-20,4:20:00,AM,20.424
2019-12-20,4:30:00,AM,20.424
2019-12-20,4:40:00,AM,20.329
2019-12-20,4:50:00,AM,20.424
2019-12-20,5:00:00,AM,20.329
2019-12-20,5:10:00,AM,20.329
2019-12-20,5:20:00,AM,20.329
2019-12-20,5:30:00,AM,20.329
2019-12-20,5:40:00,AM,20.329
2019-12-20,5:50:00,AM,20.329
2019-12-20,6:00:00,AM,20.329
2019-12-20,6:10:00,AM,20.329
2019-12-20,6:20:00,AM,20.329
2019-12-20,6:30:00,AM,20.329
2019-12-20,6:40:00,AM,20.329
2019-12-20,6:50:00,AM,20.329
