"","kingdom","phylum","class","order","family","genus","species"
"ASV230","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","uncultured","uncultured_Bacteroidetes"
"ASV313","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","uncultured","Cladosiphon_okamuranus"
"ASV585","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","uncultured_organism"
"ASV180","Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus","uncultured_gamma"
"ASV945","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Bythopirellula","uncultured_bacterium"
"ASV1093","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19_marine_sediment_group","uncultured_bacterium"
"ASV634","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aureisphaera","uncultured_Bacteroidetes"
"ASV58","Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","uncultured_Alphaproteobacteria"
"ASV170","Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","MSBL8","MSBL8","uncultured_bacterium"
"ASV209","Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadia","Geopsychrobacteraceae","uncultured","uncultured_bacterium"
"ASV922","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Sedimenticolaceae","Sedimenticola","uncultured_bacterium"
"ASV665","Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","Kapabacteriales","Kapabacteriales","uncultured_sludge"
"ASV1034","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","uncultured","uncultured","uncultured_bacterium"
"ASV416","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptunomonas","Neptunomonas_sp."
"ASV107","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilum","marine_bacterium"
"ASV147","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola","uncultured_bacterium"
"ASV246","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilum","Ancylomarina_subtilis"
"ASV899","Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae","Thiogranum","uncultured_sediment"
"ASV289","Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","LK-44f","LK-44f","uncultured_gamma"
"ASV268","Bacteria","Acidobacteriota","Holophagae","Acanthopleuribacterales","Acanthopleuribacteraceae","Acanthopleuribacter","uncultured_bacterium"
"ASV60","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured","uncultured_bacterium"
"ASV466","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Albimonas","uncultured_bacterium"
"ASV652","Bacteria","LCP-89","LCP-89","LCP-89","LCP-89","LCP-89","uncultured_bacterium"
"ASV623","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfolunaceae","uncultured","uncultured_bacterium"
"ASV666","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92_clade","Alteromonadaceae_bacterium"
"ASV1030","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Phormidiaceae","Arthrospira_PCC-7345","uncultured_bacterium"
"ASV1080","Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","metagenome"
"ASV503","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169_marine_group","AEGEAN-169_marine_group","uncultured_bacterium"
"ASV340","Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmataceae","Izimaplasma","uncultured_organism"
"ASV643","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","uncultured_organism"
"ASV256","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Roseimarinus","Prolixibacteraceae_bacterium"
"ASV507","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","uncultured","Flagellimonas_sp."
"ASV562","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","uncultured","uncultured_Saccharicrinis"
"ASV1033","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","uncultured","uncultured_bacterium"
"ASV616","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","uncultured_bacterium"
"ASV374","Bacteria","Bacteroidota","Bacteroidia","Bacteroidetes_VC2.1_Bac22","Bacteroidetes_VC2.1_Bac22","Bacteroidetes_VC2.1_Bac22","uncultured_organism"
"ASV177","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Psychroserpens","uncultured_bacterium"
"ASV1044","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella","uncultured_bacterium"
"ASV387","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","uncultured","uncultured_bacterium"
"ASV384","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Lewinella","Lewinella_agarilytica"
"ASV505","Bacteria","Proteobacteria","Gammaproteobacteria","Piscirickettsiales","Piscirickettsiaceae","Candidatus_Endoecteinascidia","uncultured_gamma"
"ASV548","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas","uncultured_bacterium"
"ASV32","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus_Actinomarina","uncultured_bacterium"
"ASV346","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","MBIC10086","Pseudanabaena_cf."
"ASV876","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","uncultured","Hyphomonas_sp."
"ASV323","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta","spirochete_endosymbiont"
"ASV303","Bacteria","Proteobacteria","Gammaproteobacteria","BD7-8","BD7-8","BD7-8","uncultured_bacterium"
"ASV977","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Nonlabens","uncultured_bacterium"
"ASV632","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","uncultured_bacterium"
"ASV70","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured","uncultured_organism"
"ASV81","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Malaciobacter","uncultured_bacterium"
"ASV42","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maribacter","uncultured_bacterium"
"ASV39","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade","uncultured_bacterium"
"ASV412","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","uncultured","uncultured_gamma"
"ASV210","Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","Ardenticatenaceae","uncultured","uncultured_bacterium"
"ASV571","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","Candidatus_Fritschea","Candidatus_Syngnamydia"
"ASV181","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Moritellaceae","Paramoritella","uncultured_bacterium"
"ASV1050","Bacteria","Proteobacteria","Magnetococcia","Magnetococcales","Magnetococcaceae","Magnetococcus","uncultured_Alphaproteobacteria"
"ASV738","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Robiginitalea","uncultured_Bacteroidetes/Chlorobi"
"ASV736","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae","uncultured","planctomycete_DDSW1318"
"ASV906","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Schleiferiaceae","Schleiferia","uncultured_bacterium"
"ASV944","Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae","Obscuribacteraceae","uncultured_marine"
"ASV105","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","HIMB11","uncultured_bacterium"
"ASV850","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula","Rubripirellula_obstinata"
"ASV697","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ulvibacter","uncultured_bacterium"
"ASV1090","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Flammeovirgaceae","Rapidithrix","uncultured_Sphingobacteriales"
"ASV226","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","uncultured_planctomycete"
"ASV262","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga","uncultured_bacterium"
"ASV1079","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Xenococcaceae","Xenococcus_PCC-7305","Xenococcus_sp."
"ASV469","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Algicola","uncultured_bacterium"
"ASV62","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacter","uncultured_bacterium"
"ASV848","Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128","uncultured_organism"
"ASV43","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Halioglobus","uncultured_bacterium"
"ASV185","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Epulopiscium","uncultured_Gram-positive"
"ASV969","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Blastocatella","uncultured_bacterium"
"ASV653","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","uncultured","uncultured_bacterium"
"ASV563","Bacteria","Bacteroidota","Rhodothermia","Balneolales","Balneolaceae","Balneola","uncultured_bacterium"
"ASV408","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured_bacterium"
"ASV451","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","MBIC10086","uncultured_bacterium"
"ASV687","Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae","Thiohalophilus","sulfur-oxidizing_bacterium"
"ASV535","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","uncultured","uncultured_bacterium"
"ASV743","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","uncultured_bacterium"
"ASV974","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Flammeovirgaceae","Flexithrix","Cytophagales_bacterium"
"ASV852","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquimarina","Aquimarina_megaterium"
"ASV865","Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_organism"
"ASV519","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured_bacterium"
"ASV602","Bacteria","Proteobacteria","Gammaproteobacteria","Tenderiales","Tenderiaceae","Candidatus_Tenderia","uncultured_gamma"
"ASV802","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Spongiivirga","Spongiivirga_citrea"
"ASV83","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum","Sulfurospirillum_arcachonense"
"ASV508","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","uncultured","uncultured_bacterium"
"ASV1009","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SCGC_AAA164-E04","uncultured_bacterium"
"ASV320","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Lewinella","uncultured_bacterium"
"ASV787","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","uncultured_bacterium"
"ASV26","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)_clade","uncultured_Haliea"
"ASV86","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","uncultured","uncultured","uncultured_bacterium"
"ASV375","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Perspicuibacter","Perspicuibacter_marinus"
"ASV435","Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadia","Desulfuromonadaceae","Desulfuromonas","uncultured_bacterium"
"ASV334","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","uncultured","uncultured_bacterium"
"ASV139","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured","uncultured_bacterium"
"ASV888","Bacteria","Proteobacteria","Gammaproteobacteria","EV818SWSAP88","EV818SWSAP88","EV818SWSAP88","uncultured_gamma"
"ASV254","Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales","Dadabacteriales","Dadabacteriales","uncultured_organism"
"ASV794","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Halodesulfovibrio","delta_proteobacterium"
"ASV693","Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage","uncultured_Planctomycetaceae"
"ASV117","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","uncultured","uncultured_bacterium"
"ASV3","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","uncultured_Flavobacteriia"
"ASV811","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Marinoscillum","uncultured_bacterium"
"ASV1048","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV859","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","uncultured_organism"
"ASV843","Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae","uncultured","marine_metagenome"
"ASV659","Bacteria","Patescibacteria","ABY1","Candidatus_Kuenenbacteria","Candidatus_Kuenenbacteria","Candidatus_Kuenenbacteria","uncultured_deep-sea"
"ASV806","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured_Acidimicrobiales"
"ASV561","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","uncultured_bacterium"
"ASV979","Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","uncultured","uncultured_bacterium"
"ASV283","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4_marine_group","uncultured_Flavobacteriales"
"ASV5","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II","uncultured_bacterium"
"ASV444","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Zeaxanthinibacter","uncultured_bacterium"
"ASV574","Bacteria","Patescibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria","uncultured_bacterium"
"ASV406","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","uncultured_bacterium"
"ASV780","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonas","uncultured_gamma"
"ASV433","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfococcaceae","Desulfococcaceae","uncultured_bacterium"
"ASV88","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","uncultured","uncultured_marine"
"ASV359","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","uncultured","uncultured_bacterium"
"ASV434","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","uncultured_Rubritalea"
"ASV56","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Halarcobacter","uncultured_bacterium"
"ASV576","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured_actinobacterium"
"ASV805","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","uncultured","uncultured_bacterium"
"ASV716","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","PS1_clade","PS1_clade","uncultured_bacterium"
"ASV51","Bacteria","Firmicutes","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitaleaceae_UCG-011","microbial_mat"
"ASV765","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007","uncultured_Verrucomicrobia"
"ASV380","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Croceitalea","Croceitalea_sp."
"ASV952","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured_Flexibacteraceae"
"ASV518","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aureisphaera","Aureisphaera_galaxeae"
"ASV673","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","uncultured","uncultured_bacterium"
"ASV529","Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus","uncultured_bacterium"
"ASV52","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfolunaceae","Desulfofaba","uncultured_bacterium"
"ASV285","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","uncultured","uncultured","uncultured_bacterium"
"ASV430","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Desertifilaceae","Hormoscilla_SI04-45","Hormoscilla_spongeliae"
"ASV85","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","uncultured_deep-sea"
"ASV1112","Bacteria","Verrucomicrobiota","Lentisphaeria","Lentisphaerales","Lentisphaeraceae","Lentisphaera","uncultured_bacterium"
"ASV48","Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128","uncultured_bacterium"
"ASV288","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","uncultured_bacterium"
"ASV145","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae","Phormidesmis_ANT.LACV5.1","Schizotrichaceae_cyanobacterium"
"ASV136","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","planctomycete_DDSe3004"
"ASV501","Bacteria","Proteobacteria","Gammaproteobacteria","EC3","EC3","EC3","uncultured_bacterium"
"ASV795","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_bacterium"
"ASV596","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae","Phormidesmis_ANT.LACV5.1","uncultured_bacterium"
"ASV525","Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","Kapabacteriales","Kapabacteriales","uncultured_bacterium"
"ASV15","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ascidiimonas","uncultured_bacterium"
"ASV580","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Psychroflexus","uncultured_organism"
"ASV1054","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas","bacterium_enrichment"
"ASV4","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia","uncultured_bacterium"
"ASV909","Unassigned","uncultured","uncultured","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV64","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22","JGI_0000069-P22","uncultured_bacterium"
"ASV504","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","uncultured","uncultured_bacterium"
"ASV10","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II","uncultured_bacterium_marine"
"ASV367","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","uncultured","uncultured_Desulfosarcina"
"ASV706","Bacteria","Dependentiae","Babeliae","Babeliales","Babeliales","Babeliales","uncultured_bacterium"
"ASV1099","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Campbellbacteria","Candidatus_Campbellbacteria","Candidatus_Campbellbacteria","uncultured_organism"
"ASV364","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_Sphingobacterium"
"ASV987","Bacteria","Patescibacteria","ABY1","Candidatus_Kerfeldbacteria","Candidatus_Kerfeldbacteria","Candidatus_Kerfeldbacteria","uncultured_bacterium"
"ASV754","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Ekhidna","Ekhidna_sp."
"ASV265","Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales","Thiohalorhabdaceae","uncultured","uncultured_bacterium"
"ASV291","Bacteria","Dependentiae","Babeliae","Babeliales","uncultured","uncultured","uncultured_bacterium"
"ASV999","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","uncultured_bacterium"
"ASV206","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Puniceicoccus","uncultured_Verrucomicrobia"
"ASV752","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","uncultured","uncultured_bacterium"
"ASV332","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","metagenome"
"ASV28","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ib","uncultured_bacterium"
"ASV106","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured","uncultured_Flexibacteraceae"
"ASV550","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Reichenbachiella","uncultured_Flammeovirgaceae"
"ASV511","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","Luteolibacter_cuticulihirudinis"
"ASV853","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured","uncultured_organism"
"ASV465","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","uncultured","uncultured_bacterium"
"ASV336","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured_Bacteroidetes/Chlorobi"
"ASV789","Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","uncultured_bacterium"
"ASV342","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","uncultured","uncultured","uncultured_bacterium"
"ASV649","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","uncultured_bacterium"
"ASV225","Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","Absconditabacteriales_(SR1)","Absconditabacteriales_(SR1)","uncultured_bacterium"
"ASV297","Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmatales","Izemoplasmatales","uncultured_bacterium"
"ASV203","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","uncultured_bacterium"
"ASV432","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured_sediment"
"ASV199","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured","uncultured_bacterium"
"ASV717","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","uncultured","uncultured_bacterium"
"ASV368","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Halieaceae","uncultured_bacterium"
"ASV672","Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadia","Geopsychrobacteraceae","Desulfuromusa","uncultured_bacterium"
"ASV1076","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured_Flammeovirgaceae"
"ASV782","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","uncultured_gamma"
"ASV17","Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadia","Desulfuromonadaceae","Desulfuromonas","uncultured_delta"
"ASV395","Bacteria","Planctomycetota","BD7-11","BD7-11","BD7-11","BD7-11","uncultured_Planctomycetia"
"ASV279","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","hydrothermal_vent"
"ASV276","Bacteria","Bacteroidota","Bacteroidia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV578","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","uncultured","Xanthobacillum_maris"
"ASV396","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","uncultured_bacterium_marine"
"ASV292","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","uncultured","uncultured","uncultured_organism"
"ASV399","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Reichenbachiella","Bacteroidetes_bacterium"
"ASV77","Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Calorithrix","uncultured_bacterium"
"ASV44","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","uncultured_bacterium"
"ASV202","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrionaceae","uncultured_bacterium"
"ASV855","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Microscilla","uncultured_bacterium"
"ASV541","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","Carboxylicivirga","Bacteroidetes_bacterium"
"ASV155","Bacteria","Myxococcota","Polyangia","Blfdi19","Blfdi19","Blfdi19","uncultured_bacterium"
"ASV1010","Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_bacterium"
"ASV146","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium_PCC-6307","uncultured_bacterium"
"ASV366","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira","uncultured_bacterium"
"ASV781","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Xenococcaceae","Chroococcidiopsis_PCC-6712","uncultured_cyanobacterium"
"ASV1078","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales","uncultured_bacterium"
